-1.451969604,-4.90109668,0.6990363288,-0.07084529785,0.08438271211,0.7570887142,0.643954331,-0.6859687935,0.0726392619,0.02830519859,1.075002131,-0.5092562513,-0.02917281868,-1.270635279,-0.2649853507,-0.05103623609,1.448036256,-0.3207877484,-0.1200894853,-0.1450522679,-0.0005159053569,0.261670117,-0.2573091561,0.4613518633,-0.2686552086,0.723201349,-0.0006537292738,-0.1367803379,0.0808357757,-0.01196075497,-0.5642233178,0.3120069374,0.6092504127,-0.129220701,0.1101453099,-0.128803068
-1.451375122,-4.885775391,0.6999493511,-0.07285793226,0.08429388818,0.7572891816,0.6435055225,-0.658435921,0.07724225781,0.02131661581,1.064773557,-0.5265330529,-0.03312341407,-1.272882525,-0.2644712023,-0.05574111616,1.434855674,-0.3080978375,-0.1233961711,-0.1482671371,0.003482135729,0.2596921233,-0.2818032178,0.4664998606,-0.2874935629,0.696622981,-0.02501027568,-0.1387629477,0.1070110987,-0.01443743549,-0.5669451472,0.3208593817,0.6294540012,-0.1216373781,0.1069454928,-0.1278396243
-1.450893311,-4.870331055,0.7010792073,-0.07539970148,0.08552256654,0.7571158128,0.6432545543,-0.6312741044,0.08110406878,0.01640584193,1.049613963,-0.5408034317,-0.03586487987,-1.277913475,-0.2639240046,-0.05835131467,1.422450337,-0.2997024142,-0.1236432018,-0.1521025713,0.006898844114,0.2525325609,-0.3037451136,0.4723218315,-0.28382226,0.6687041037,-0.0346681724,-0.1379795793,0.1149933224,-0.01782984826,-0.5691704842,0.3324036794,0.6523196769,-0.1173813419,0.1046404323,-0.126853483
-1.450490234,-4.854270996,0.7026049431,-0.07723057073,0.08644444275,0.7562231825,0.6439637378,-0.5983059524,0.086253524,0.01448386509,1.029231895,-0.5542936513,-0.03807730166,-1.279964593,-0.2616943638,-0.06042651976,1.408976942,-0.2891222071,-0.124445404,-0.1550028491,0.009966169972,0.2459486053,-0.3229841127,0.4788294109,-0.2894907684,0.6385976168,-0.04679884851,-0.1369788047,0.1320475145,-0.02207857468,-0.5714059217,0.3444211568,0.6764730369,-0.1125534472,0.1022325824,-0.1241645638
-1.450079834,-4.837740234,0.7044215405,-0.07933718677,0.08724214844,0.7545747129,0.64553189,-0.5620948643,0.09352973491,0.01487230311,1.003259721,-0.5644132174,-0.03851306373,-1.280510468,-0.2570699797,-0.06248955551,1.394615369,-0.2795175172,-0.1201518804,-0.1563793246,0.01329819972,0.2378797946,-0.3374316246,0.4865767627,-0.3001544167,0.6052948775,-0.05805849424,-0.1345695806,0.1487206771,-0.02633025805,-0.5733761378,0.3527514161,0.7004118441,-0.1127369903,0.1004208994,-0.1190323433
-1.44972876,-4.820821777,0.706572636,-0.08047691166,0.08787742452,0.7527653146,0.6474144006,-0.520750442,0.09958905806,0.0173417568,0.9720035748,-0.5733959382,-0.04060002778,-1.277987241,-0.2520347429,-0.06295016816,1.379697107,-0.2716258649,-0.115271405,-0.157650065,0.01573376132,0.2307937504,-0.3509543978,0.4949606255,-0.2984354691,0.5744117861,-0.05818710747,-0.1348279824,0.163403972,-0.02977040241,-0.5739266785,0.3605025102,0.7235195862,-0.1155016977,0.09861388984,-0.1146598673
-1.449254028,-4.803391113,0.7089573105,-0.08148597124,0.08807919858,0.7503553577,0.6500530198,-0.4749515559,0.1077106291,0.02279108237,0.9345963442,-0.5785510943,-0.04087083885,-1.273024373,-0.2450310903,-0.0641492701,1.364233621,-0.2647285386,-0.1114708363,-0.158481427,0.01781226596,0.2243808534,-0.358469449,0.5064967641,-0.299318323,0.5364622807,-0.05657506812,-0.1300351706,0.1711207931,-0.03267150612,-0.5737322646,0.3668421162,0.7444084232,-0.1224242372,0.09737716224,-0.1106804451
-1.448663452,-4.785627441,0.711572165,-0.08261555472,0.08781288606,0.7474249637,0.6533142359,-0.4259408681,0.1173910536,0.03082191048,0.8923844215,-0.5796358529,-0.04046067918,-1.2663178,-0.2364940441,-0.06675204387,1.348123736,-0.2580456351,-0.1052243006,-0.1568515876,0.02022559651,0.2172436365,-0.3634685995,0.5177025638,-0.2992450047,0.4991479826,-0.05317263089,-0.1225890416,0.181493896,-0.0321021602,-0.5729660468,0.3698858211,0.7618121233,-0.1297226497,0.09749468459,-0.1049590852
-1.448091675,-4.767537109,0.7143930568,-0.08363503879,0.08743090095,0.7445506379,0.6565099889,-0.3744574476,0.1261877408,0.04025166272,0.8460102793,-0.5786643625,-0.04457753011,-1.25797956,-0.2282148949,-0.06945137681,1.33200839,-0.2534111139,-0.09902318717,-0.1546804079,0.02323207228,0.2103901047,-0.3651161845,0.5302582391,-0.294946644,0.4577975717,-0.04211657382,-0.1152931997,0.1809644714,-0.02769186306,-0.5721236545,0.3718008114,0.7742313456,-0.1358907547,0.09735617828,-0.1021658677
-1.447539185,-4.749052246,0.7173770489,-0.08481199286,0.08680313818,0.7416102879,0.6597623223,-0.3199846517,0.1350271109,0.05184803845,0.7936516248,-0.5697341753,-0.04168434778,-1.248362818,-0.2202616773,-0.07318832302,1.316405933,-0.2499703145,-0.0937113047,-0.1521660586,0.02779695267,0.2022494079,-0.3630962267,0.5417143291,-0.2924843297,0.4161604577,-0.03560326804,-0.1106801759,0.1861587595,-0.01963053049,-0.5725517093,0.3710577746,0.7823639501,-0.1426496689,0.09645222594,-0.09789641392
